ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60607,12,03/15/2020,03/21/2020,14,17,47,57.4,73,78,247,263.6,0.2,0.1,0,0,0.0,0.0,29591,60607-2020-12,POINT (-87.652727 41.876104)
60622,20,05/10/2020,05/16/2020,72,530,136,1003.9,490,2280,928,4318.8,0.2,0.2,5,46,9.5,87.1,52793,60622-2020-20,POINT (-87.681818 41.902762)
60610,10,03/01/2020,03/07/2020,,,,,3,3,8,7.7,0.0,0.0,0,0,0.0,0.0,39019,60610-2020-10,POINT (-87.63581 41.90455)
60626,31,07/26/2020,08/01/2020,17,1284,34,2581.9,981,17104,1973,34393.7,0.0,0.1,2,120,4.0,241.3,49730,60626-2020-31,POINT (-87.669834 42.009469)
60647,2,01/10/2021,01/16/2021,221,7203,252,8231.2,3619,102229,4136,116821.1,0.1,0.1,3,134,3.4,153.1,87509,60647-2021-2,POINT (-87.701101 41.921058)
60666,25,06/14/2020,06/20/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-25,POINT (-87.896371 41.979511)
60605,35,08/29/2021,09/04/2021,22,2211,80,8034.4,1143,59801,4154,217308,0.0,0.0,0,12,0.0,43.6,27519,60605-2021-35,POINT (-87.623449 41.867824)
60608,28,07/05/2020,07/11/2020,47,1935,59,2443,1185,11901,1496,15025.6,0.0,0.2,0,72,0.0,90.9,79205,60608-2020-28,POINT (-87.670366 41.849879)
60613,6,02/07/2021,02/13/2021,28,3216,56,6417.5,1981,65843,3953,131389.1,0.0,0.1,1,42,2.0,83.8,50113,60613-2021-6,POINT (-87.661343 41.953742)
60613,10,03/01/2020,03/07/2020,,,,,2,2,4,4,0.0,0.0,0,0,0.0,0.0,50113,60613-2020-10,POINT (-87.661343 41.953742)
60629,13,03/22/2020,03/28/2020,66,81,59,72.4,159,248,142,221.7,0.4,0.3,0,0,0.0,0.0,111850,60629-2020-13,POINT (-87.711565 41.777061)
60621,1,01/03/2021,01/09/2021,68,1780,234,6129.1,700,19492,2410,67116.6,0.1,0.1,1,69,3.4,237.6,29042,60621-2021-1,POINT (-87.638812 41.776931)
60647,20,05/16/2021,05/22/2021,34,8946,39,10222.9,1787,150370,2042,171833.8,0.0,0.1,3,152,3.4,173.7,87509,60647-2021-20,POINT (-87.701101 41.921058)
60666,19,05/03/2020,05/09/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-19,POINT (-87.896371 41.979511)
60647,21,05/23/2021,05/29/2021,27,8973,31,10253.8,1725,152095,1971,173805,0.0,0.1,1,153,1.1,174.8,87509,60647-2021-21,POINT (-87.701101 41.921058)
60647,22,05/30/2021,06/05/2021,10,8983,11,10265.2,1536,153631,1755,175560.2,0.0,0.1,1,154,1.1,176.0,87509,60647-2021-22,POINT (-87.701101 41.921058)
60647,23,06/06/2021,06/12/2021,3,8986,3,10268.7,1926,155557,2201,177761.1,0.0,0.1,0,154,0.0,176.0,87509,60647-2021-23,POINT (-87.701101 41.921058)
60647,24,06/13/2021,06/19/2021,7,8993,8,10276.7,1484,157041,1696,179457,0.0,0.1,0,154,0.0,176.0,87509,60647-2021-24,POINT (-87.701101 41.921058)
60647,25,06/20/2021,06/26/2021,8,9001,9,10285.8,1488,158529,1700,181157.4,0.0,0.1,0,154,0.0,176.0,87509,60647-2021-25,POINT (-87.701101 41.921058)
60647,26,06/27/2021,07/03/2021,8,9009,9,10294.9,1407,159936,1608,182765.2,0.0,0.1,0,154,0.0,176.0,87509,60647-2021-26,POINT (-87.701101 41.921058)
60647,27,07/04/2021,07/10/2021,14,9023,16,10310.9,1464,161400,1673,184438.2,0.0,0.1,1,155,1.1,177.1,87509,60647-2021-27,POINT (-87.701101 41.921058)
60647,28,07/11/2021,07/17/2021,34,9057,39,10349.8,1900,163300,2171,186609.4,0.0,0.1,0,155,0.0,177.1,87509,60647-2021-28,POINT (-87.701101 41.921058)
60647,29,07/18/2021,07/24/2021,48,9105,55,10404.6,2085,165385,2383,188992,0.0,0.1,0,155,0.0,177.1,87509,60647-2021-29,POINT (-87.701101 41.921058)
60631,12,03/15/2020,03/21/2020,8,10,27,33.9,25,29,85,98.2,0.3,0.3,0,0,0.0,0.0,29529,60631-2020-12,POINT (-87.813371 41.995019)
60605,51,12/13/2020,12/19/2020,61,1323,222,4807.6,1417,24791,5149,90086.8,0.0,0.1,0,7,0.0,25.4,27519,60605-2020-51,POINT (-87.623449 41.867824)
60608,3,01/17/2021,01/23/2021,165,7046,208,8895.9,2162,75061,2730,94768,0.1,0.1,0,126,0.0,159.1,79205,60608-2021-3,POINT (-87.670366 41.849879)
60666,11,03/08/2020,03/14/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-11,POINT (-87.896371 41.979511)
60610,22,05/24/2020,05/30/2020,17,247,44,633,365,2321,935,5948.4,0.1,0.1,1,6,2.6,15.4,39019,60610-2020-22,POINT (-87.63581 41.90455)
60611,18,05/02/2021,05/08/2021,12,2300,37,7093.1,1145,54875,3531,169231.5,0.0,0.0,1,16,3.1,49.3,32426,60611-2021-18,POINT (-87.620291 41.894734)
60612,26,06/21/2020,06/27/2020,17,735,50,2142.2,522,5433,1521,15834.6,0.0,0.2,1,26,2.9,75.8,34311,60612-2020-26,POINT (-87.687011 41.88004)
60616,21,05/23/2021,05/29/2021,17,3851,31,7070.7,1585,84133,2910,154474.5,0.0,0.1,3,98,5.5,179.9,54464,60616-2021-21,POINT (-87.629531 41.844869)
60623,11,03/08/2020,03/14/2020,,,,,4,6,5,7,0.0,0.0,0,0,0.0,0.0,85979,60623-2020-11,POINT (-87.717446 41.850321)
60647,3,01/17/2021,01/23/2021,149,7352,170,8401.4,3161,105390,3612,120433.3,0.1,0.1,3,137,3.4,156.6,87509,60647-2021-3,POINT (-87.701101 41.921058)
60643,15,04/05/2020,04/11/2020,88,284,176,569.5,227,744,455,1491.9,0.3,0.3,7,10,14.0,20.1,49870,60643-2020-15,POINT (-87.662381 41.700445)
60656,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,27579,60656-2020-10,POINT (-87.817934 41.974566)
60602,15,04/11/2021,04/17/2021,1,101,80,8119,72,2373,5788,190755.6,0.0,0.1,0,2,0.0,160.8,1244,60602-2021-15,POINT (-87.628309 41.883136)
60603,42,10/17/2021,10/23/2021,0,94,0,8006.8,165,5106,14054,434923.3,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-42,POINT (-87.625473 41.880112)
60606,31,07/26/2020,08/01/2020,0,46,0,1483.4,131,1670,4224,53853.6,0.0,0.1,0,1,0.0,32.2,3101,60606-2020-31,POINT (-87.63676 41.882634)
60606,37,09/12/2021,09/18/2021,5,392,161,12641.1,702,14646,22638,472299.3,0.0,0.0,0,3,0.0,96.7,3101,60606-2021-37,POINT (-87.63676 41.882634)
60666,34,08/22/2021,08/28/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-34,POINT (-87.896371 41.979511)
60607,42,10/17/2021,10/23/2021,15,3180,51,10746.5,1939,96063,6553,324635.9,0.0,0.0,0,11,0.0,37.2,29591,60607-2021-42,POINT (-87.652727 41.876104)
60610,42,10/17/2021,10/23/2021,23,4316,59,11061.3,2210,110396,5664,282928.8,0.0,0.0,0,34,0.0,87.1,39019,60610-2021-42,POINT (-87.63581 41.90455)
60628,14,03/29/2020,04/04/2020,120,242,180,362.7,320,671,480,1005.6,0.3,0.3,7,8,10.5,12.0,66724,60628-2020-14,POINT (-87.621537 41.694192)
60647,30,07/25/2021,07/31/2021,68,9173,78,10482.4,2584,167969,2953,191944.8,0.0,0.1,0,155,0.0,177.1,87509,60647-2021-30,POINT (-87.701101 41.921058)
60647,31,08/01/2021,08/07/2021,98,9271,112,10594.3,3474,171443,3970,195914.7,0.0,0.1,0,155,0.0,177.1,87509,60647-2021-31,POINT (-87.701101 41.921058)
60647,32,08/08/2021,08/14/2021,105,9376,120,10714.3,3226,174669,3686,199601.2,0.0,0.1,0,155,0.0,177.1,87509,60647-2021-32,POINT (-87.701101 41.921058)
60647,33,08/15/2021,08/21/2021,133,9509,152,10866.3,3194,177863,3650,203251.1,0.0,0.1,0,155,0.0,177.1,87509,60647-2021-33,POINT (-87.701101 41.921058)
60647,34,08/22/2021,08/28/2021,97,9606,111,10977.2,3206,181069,3664,206914.7,0.0,0.1,0,155,0.0,177.1,87509,60647-2021-34,POINT (-87.701101 41.921058)
60647,35,08/29/2021,09/04/2021,106,9712,121,11098.3,3161,184230,3612,210526.9,0.0,0.1,1,156,1.1,178.3,87509,60647-2021-35,POINT (-87.701101 41.921058)
60647,36,09/05/2021,09/11/2021,99,9811,113,11211.4,3093,187323,3534,214061.4,0.0,0.1,1,157,1.1,179.4,87509,60647-2021-36,POINT (-87.701101 41.921058)
60647,37,09/12/2021,09/18/2021,90,9901,103,11314.3,4375,191698,5000,219060.9,0.0,0.1,1,158,1.1,180.6,87509,60647-2021-37,POINT (-87.701101 41.921058)
60647,38,09/19/2021,09/25/2021,65,9966,74,11388.5,3900,195598,4457,223517.6,0.0,0.1,0,158,0.0,180.6,87509,60647-2021-38,POINT (-87.701101 41.921058)
60647,39,09/26/2021,10/02/2021,73,10039,83,11472,4993,200591,5706,229223.3,0.0,0.1,1,159,1.1,181.7,87509,60647-2021-39,POINT (-87.701101 41.921058)
60607,26,06/27/2021,07/03/2021,4,2726,14,9212.3,638,72576,2156,245263.8,0.0,0.0,0,9,0.0,30.4,29591,60607-2021-26,POINT (-87.652727 41.876104)
60610,1,01/03/2021,01/09/2021,137,2543,351,6517.3,1914,43726,4905,112063.4,0.1,0.1,1,25,2.6,64.1,39019,60610-2021-1,POINT (-87.63581 41.90455)
60611,45,11/01/2020,11/07/2020,149,923,460,2846.5,1657,22403,5110,69089.6,0.1,0.0,1,5,3.1,15.4,32426,60611-2020-45,POINT (-87.620291 41.894734)
60612,31,07/26/2020,08/01/2020,18,836,52,2436.5,676,8780,1970,25589.5,0.0,0.1,0,29,0.0,84.5,34311,60612-2020-31,POINT (-87.687011 41.88004)
60613,21,05/23/2021,05/29/2021,3,3942,6,7866.2,1383,94174,2760,187923.3,0.0,0.0,1,50,2.0,99.8,50113,60613-2021-21,POINT (-87.661343 41.953742)
60618,50,12/06/2020,12/12/2020,319,5590,338,5921.9,3150,70165,3337,74331.3,0.1,0.1,4,83,4.2,87.9,94395,60618-2020-50,POINT (-87.703343 41.946699)
60618,42,10/17/2021,10/23/2021,65,9898,69,10485.7,5325,198921,5641,210732.6,0.0,0.1,0,134,0.0,142.0,94395,60618-2021-42,POINT (-87.703343 41.946699)
60621,29,07/12/2020,07/18/2020,12,623,41,2145.2,585,5822,2014,20046.8,0.0,0.1,1,52,3.4,179.1,29042,60621-2020-29,POINT (-87.638812 41.776931)
60621,39,09/20/2020,09/26/2020,15,789,52,2716.8,421,9738,1450,33530.7,0.0,0.1,0,53,0.0,182.5,29042,60621-2020-39,POINT (-87.638812 41.776931)
60621,18,05/02/2021,05/08/2021,35,2341,120,8060.7,799,30540,2751,105158,0.1,0.1,1,86,3.4,296.1,29042,60621-2021-18,POINT (-87.638812 41.776931)
60621,8,02/21/2021,02/27/2021,7,1986,24,6838.4,588,23633,2025,81375.2,0.0,0.1,2,78,6.9,268.6,29042,60621-2021-8,POINT (-87.638812 41.776931)
60638,12,03/15/2020,03/21/2020,8,8,14,13.6,43,45,73,76.5,0.2,0.2,0,0,0.0,0.0,58797,60638-2020-12,POINT (-87.771902 41.787032)
60622,35,08/23/2020,08/29/2020,44,1041,83,1971.9,1539,19312,2915,36580.6,0.0,0.1,0,56,0.0,106.1,52793,60622-2020-35,POINT (-87.681818 41.902762)
60633,39,09/20/2020,09/26/2020,19,358,148,2781.4,173,3934,1344,30564.8,0.1,0.1,0,6,0.0,46.6,12871,60633-2020-39,POINT (-87.556037 41.653147)
60643,20,05/10/2020,05/16/2020,48,638,96,1279.3,483,3328,968,6673.4,0.1,0.2,2,43,4.0,86.2,49870,60643-2020-20,POINT (-87.662381 41.700445)
60601,30,07/25/2021,07/31/2021,8,1136,54,7741.1,850,33618,5792,229083.5,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-30,POINT (-87.622844 41.886262)
60632,14,03/29/2020,04/04/2020,56,90,62,98.9,138,333,152,365.8,0.4,0.2,1,2,1.1,2.2,91039,60632-2020-14,POINT (-87.711251 41.810038)
60607,44,10/25/2020,10/31/2020,118,1061,399,3585.5,1913,19558,6465,66094.4,0.1,0.0,0,4,0.0,13.5,29591,60607-2020-44,POINT (-87.652727 41.876104)
60616,10,03/01/2020,03/07/2020,,,,,1,1,2,1.8,0.0,0.0,0,0,0.0,0.0,54464,60616-2020-10,POINT (-87.629531 41.844869)
60608,18,05/02/2021,05/08/2021,51,8061,64,10177.4,2253,106943,2844,135020.5,0.0,0.1,0,139,0.0,175.5,79205,60608-2021-18,POINT (-87.670366 41.849879)
60611,24,06/13/2021,06/19/2021,2,2329,6,7182.5,769,60031,2372,185132.3,0.0,0.0,0,17,0.0,52.4,32426,60611-2021-24,POINT (-87.620291 41.894734)
60613,42,10/11/2020,10/17/2020,96,1046,192,2087.3,1958,24554,3907,48997.3,0.0,0.0,0,33,0.0,65.9,50113,60613-2020-42,POINT (-87.661343 41.953742)
60636,29,07/12/2020,07/18/2020,13,848,40,2633.3,425,5660,1320,17576,0.0,0.1,0,51,0.0,158.4,32203,60636-2020-29,POINT (-87.668597 41.77599)
60647,4,01/24/2021,01/30/2021,151,7503,173,8574,3256,108646,3721,124154.1,0.1,0.1,1,138,1.1,157.7,87509,60647-2021-4,POINT (-87.701101 41.921058)
60666,15,04/11/2021,04/17/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-15,POINT (-87.896371 41.979511)
60647,40,10/03/2021,10/09/2021,53,10092,61,11532.5,4543,205134,5192,234414.7,0.0,0.1,1,160,1.1,182.8,87509,60647-2021-40,POINT (-87.701101 41.921058)
60647,41,10/10/2021,10/16/2021,64,10156,73,11605.7,4411,209545,5041,239455.4,0.0,0.1,1,161,1.1,184.0,87509,60647-2021-41,POINT (-87.701101 41.921058)
60647,42,10/17/2021,10/23/2021,72,10228,82,11687.9,4714,214259,5387,244842.2,0.0,0.1,1,162,1.1,185.1,87509,60647-2021-42,POINT (-87.701101 41.921058)
60656,30,07/19/2020,07/25/2020,20,361,72,1309,403,4890,1461,17730.9,0.1,0.1,0,10,0.0,36.3,27579,60656-2020-30,POINT (-87.817934 41.974566)
60618,14,03/29/2020,04/04/2020,63,122,67,129.2,204,502,216,531.8,0.3,0.2,0,0,0.0,0.0,94395,60618-2020-14,POINT (-87.703343 41.946699)
60612,20,05/10/2020,05/16/2020,78,584,227,1702.1,474,2741,1382,7988.7,0.2,0.3,2,19,5.8,55.4,34311,60612-2020-20,POINT (-87.687011 41.88004)
60613,27,06/28/2020,07/04/2020,28,457,56,911.9,987,5957,1970,11887.1,0.0,0.1,0,31,0.0,61.9,50113,60613-2020-27,POINT (-87.661343 41.953742)
60613,16,04/18/2021,04/24/2021,56,3861,112,7704.6,1773,85566,3538,170746.1,0.0,0.0,1,48,2.0,95.8,50113,60613-2021-16,POINT (-87.661343 41.953742)
60602,32,08/02/2020,08/08/2020,0,19,0,1527.3,35,449,2814,36093.2,0.0,0.1,0,0,0.0,0.0,1244,60602-2020-32,POINT (-87.628309 41.883136)
60655,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,28804,60655-2020-10,POINT (-87.701434 41.696456)
60613,42,10/17/2021,10/23/2021,33,4653,66,9285,2762,134516,5512,268425.4,0.0,0.0,0,53,0.0,105.8,50113,60613-2021-42,POINT (-87.661343 41.953742)
60617,24,06/07/2020,06/13/2020,42,1159,51,1404.3,926,8392,1122,10167.9,0.1,0.1,2,62,2.4,75.1,82534,60617-2020-24,POINT (-87.556897 41.721257)
60618,3,01/17/2021,01/23/2021,138,6971,146,7384.9,2759,88893,2923,94171.3,0.1,0.1,2,104,2.1,110.2,94395,60618-2021-3,POINT (-87.703343 41.946699)
60619,20,05/10/2020,05/16/2020,62,766,101,1250.4,911,4069,1487,6642.4,0.1,0.2,7,51,11.4,83.3,61258,60619-2020-20,POINT (-87.60569 41.744737)
60620,22,05/24/2020,05/30/2020,53,1066,78,1565.4,891,6314,1308,9272.2,0.1,0.2,1,65,1.5,95.5,68096,60620-2020-22,POINT (-87.651656 41.740873)
60620,16,04/18/2021,04/24/2021,126,5297,185,7778.7,2763,77983,4058,114519.2,0.0,0.1,1,144,1.5,211.5,68096,60620-2021-16,POINT (-87.651656 41.740873)
60629,42,10/17/2021,10/23/2021,61,18817,54,16823.4,4937,192314,4414,171939.2,0.0,0.1,1,277,0.9,247.7,111850,60629-2021-42,POINT (-87.711565 41.777061)
60642,23,06/06/2021,06/12/2021,1,2094,5,10365.8,430,36824,2129,182288,0.0,0.1,0,24,0.0,118.8,20201,60642-2021-23,POINT (-87.657821 41.899935)
60647,43,10/24/2021,10/30/2021,61,10289,70,11757.6,4520,218779,5165,250007.4,0.0,0.1,0,162,0.0,185.1,87509,60647-2021-43,POINT (-87.701101 41.921058)
60602,13,03/22/2020,03/28/2020,,,,,3,7,241,562.7,0.0,0.0,0,0,0.0,0.0,1244,60602-2020-13,POINT (-87.628309 41.883136)
60601,15,04/11/2021,04/17/2021,17,1054,116,7182.3,729,25433,4968,173308.3,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-15,POINT (-87.622844 41.886262)
60607,22,05/24/2020,05/30/2020,4,441,14,1490.3,213,1731,720,5849.8,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-22,POINT (-87.652727 41.876104)
60621,22,05/24/2020,05/30/2020,24,528,83,1818.1,457,2771,1574,9541.4,0.0,0.2,2,44,6.9,151.5,29042,60621-2020-22,POINT (-87.638812 41.776931)
60628,37,09/06/2020,09/12/2020,28,1655,42,2480.4,891,20275,1335,30386.4,0.0,0.1,1,114,1.5,170.9,66724,60628-2020-37,POINT (-87.621537 41.694192)
60638,23,05/31/2020,06/06/2020,33,1079,56,1835.1,415,5255,706,8937.5,0.1,0.2,1,30,1.7,51.0,58797,60638-2020-23,POINT (-87.771902 41.787032)
60641,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,71023,60641-2020-10,POINT (-87.746791 41.946682)
60605,15,04/05/2020,04/11/2020,13,65,47,236.2,91,345,331,1253.7,0.1,0.1,0,0,0.0,0.0,27519,60605-2020-15,POINT (-87.623449 41.867824)
60639,17,04/19/2020,04/25/2020,423,1006,467,1111.4,1013,2421,1119,2674.6,0.4,0.4,10,32,11.0,35.4,90517,60639-2020-17,POINT (-87.75531 41.920609)
60639,26,06/21/2020,06/27/2020,73,3509,81,3876.6,1342,15316,1483,16920.6,0.1,0.3,8,108,8.8,119.3,90517,60639-2020-26,POINT (-87.75531 41.920609)
60606,11,03/08/2020,03/14/2020,,,,,3,3,97,96.7,0.0,0.0,0,0,0.0,0.0,3101,60606-2020-11,POINT (-87.63676 41.882634)
60647,21,05/17/2020,05/23/2020,133,1207,152,1379.3,931,4939,1064,5644,0.2,0.2,13,69,14.9,78.8,87509,60647-2020-21,POINT (-87.701101 41.921058)
60647,44,10/31/2021,11/06/2021,85,10374,97,11854.8,4873,223652,5569,255576,0.0,0.1,0,162,0.0,185.1,87509,60647-2021-44,POINT (-87.701101 41.921058)
60647,45,11/07/2021,11/13/2021,131,10505,150,12004.5,4926,228578,5629,261205.1,0.0,0.1,1,163,1.1,186.3,87509,60647-2021-45,POINT (-87.701101 41.921058)
60647,46,11/14/2021,11/20/2021,144,10649,165,12169,5447,234025,6224,267429.6,0.0,0.1,0,163,0.0,186.3,87509,60647-2021-46,POINT (-87.701101 41.921058)
60647,5,01/31/2021,02/06/2021,89,7592,102,8675.7,2754,111400,3147,127301.2,0.0,0.1,2,140,2.3,160.0,87509,60647-2021-5,POINT (-87.701101 41.921058)
60647,6,02/07/2021,02/13/2021,84,7676,96,8771.7,2589,113989,2959,130259.7,0.0,0.1,1,141,1.1,161.1,87509,60647-2021-6,POINT (-87.701101 41.921058)
60707,13,03/22/2020,03/28/2020,13,14,30,32.5,47,62,109,144.1,0.2,0.2,1,1,2.3,2.3,43019,60707-2020-13,POINT (-87.808283 41.921777)
60827,11,03/08/2020,03/14/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,28577,60827-2020-11,POINT (-87.633087 41.650765)
60601,36,08/30/2020,09/05/2020,13,162,89,1103.9,488,3902,3325,26589.4,0.0,0.0,0,5,0.0,34.1,14675,60601-2020-36,POINT (-87.622844 41.886262)
60601,40,10/03/2021,10/09/2021,24,1475,164,10051.1,1884,54724,12838,372906.3,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-40,POINT (-87.622844 41.886262)
60605,13,03/28/2021,04/03/2021,54,1843,196,6697.2,1150,40373,4179,146709.5,0.0,0.0,0,11,0.0,40.0,27519,60605-2021-13,POINT (-87.623449 41.867824)
60606,40,10/03/2021,10/09/2021,6,406,194,13092.6,763,16988,24605,547823.3,0.0,0.0,0,3,0.0,96.7,3101,60606-2021-40,POINT (-87.63676 41.882634)
60608,42,10/17/2021,10/23/2021,55,9062,69,11441.2,3635,160606,4589,202772.6,0.0,0.1,1,158,1.3,199.5,79205,60608-2021-42,POINT (-87.670366 41.849879)
60642,42,10/17/2021,10/23/2021,20,2437,99,12063.8,808,49544,4000,245255.2,0.0,0.1,0,24,0.0,118.8,20201,60642-2021-42,POINT (-87.657821 41.899935)
60656,14,03/29/2020,04/04/2020,22,49,80,177.7,144,320,522,1160.3,0.1,0.1,2,2,7.3,7.3,27579,60656-2020-14,POINT (-87.817934 41.974566)
60613,13,03/22/2020,03/28/2020,33,63,66,125.7,118,213,236,425,0.2,0.2,0,0,0.0,0.0,50113,60613-2020-13,POINT (-87.661343 41.953742)
60647,7,02/14/2021,02/20/2021,51,7727,58,8829.9,2190,116179,2503,132762.3,0.0,0.1,0,141,0.0,161.1,87509,60647-2021-7,POINT (-87.701101 41.921058)
60647,9,02/28/2021,03/06/2021,53,7852,61,8972.8,2730,121526,3120,138872.6,0.0,0.1,0,141,0.0,161.1,87509,60647-2021-9,POINT (-87.701101 41.921058)
60649,14,03/29/2020,04/04/2020,69,145,150,315.1,224,523,487,1136.4,0.3,0.2,7,10,15.2,21.7,46024,60649-2020-14,POINT (-87.571522 41.762202)
60661,15,04/05/2020,04/11/2020,2,17,20,171.3,17,84,171,846.3,0.2,0.2,0,0,0.0,0.0,9926,60661-2020-15,POINT (-87.644283 41.882786)
60616,11,03/08/2020,03/14/2020,,,,,10,11,18,20.2,0.0,0.0,0,0,0.0,0.0,54464,60616-2020-11,POINT (-87.629531 41.844869)
60649,15,04/05/2020,04/11/2020,74,219,161,475.8,212,735,461,1597,0.3,0.3,12,22,26.1,47.8,46024,60649-2020-15,POINT (-87.571522 41.762202)
60649,16,04/12/2020,04/18/2020,96,315,209,684.4,309,1044,671,2268.4,0.3,0.3,17,39,36.9,84.7,46024,60649-2020-16,POINT (-87.571522 41.762202)
60649,17,04/19/2020,04/25/2020,192,507,417,1101.6,497,1541,1080,3348.3,0.3,0.3,11,50,23.9,108.6,46024,60649-2020-17,POINT (-87.571522 41.762202)
60649,18,04/26/2020,05/02/2020,80,587,174,1275.4,423,1964,919,4267.3,0.2,0.3,25,75,54.3,163.0,46024,60649-2020-18,POINT (-87.571522 41.762202)
60649,19,05/03/2020,05/09/2020,67,654,146,1421,578,2542,1256,5523.2,0.1,0.2,12,87,26.1,189.0,46024,60649-2020-19,POINT (-87.571522 41.762202)
60649,20,05/10/2020,05/16/2020,51,705,111,1531.8,594,3136,1291,6813.8,0.1,0.2,12,99,26.1,215.1,46024,60649-2020-20,POINT (-87.571522 41.762202)
60649,21,05/17/2020,05/23/2020,50,755,109,1640.4,762,3898,1656,8469.5,0.1,0.2,6,105,13.0,228.1,46024,60649-2020-21,POINT (-87.571522 41.762202)
60649,22,05/24/2020,05/30/2020,44,799,96,1736.1,580,4478,1260,9729.7,0.1,0.2,4,109,8.7,236.8,46024,60649-2020-22,POINT (-87.571522 41.762202)
60654,42,10/17/2021,10/23/2021,15,2498,78,13054.6,1221,58265,6381,304494.4,0.0,0.0,0,6,0.0,31.4,19135,60654-2021-42,POINT (-87.636354 41.892485)
60601,51,12/13/2020,12/19/2020,56,706,382,4810.9,879,13965,5990,95161.8,0.1,0.1,1,10,6.8,68.1,14675,60601-2020-51,POINT (-87.622844 41.886262)
60642,16,04/12/2020,04/18/2020,5,42,25,207.9,78,279,386,1381.1,0.1,0.1,1,1,5.0,5.0,20201,60642-2020-16,POINT (-87.657821 41.899935)
60604,42,10/17/2021,10/23/2021,2,126,256,16112.5,188,8656,24041,1106905,0.0,0.0,0,0,0.0,0.0,782,60604-2021-42,POINT (-87.629029 41.878153)
60605,30,07/25/2021,07/31/2021,25,2043,91,7424,987,54004,3587,196242.6,0.0,0.0,0,12,0.0,43.6,27519,60605-2021-30,POINT (-87.623449 41.867824)
60602,16,04/18/2021,04/24/2021,3,104,241,8360.1,72,2445,5788,196543.4,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-16,POINT (-87.628309 41.883136)
60602,40,10/03/2021,10/09/2021,0,127,0,10209,150,4831,12058,388344.1,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-40,POINT (-87.628309 41.883136)
60607,40,10/03/2021,10/09/2021,34,3140,115,10611.3,1750,92468,5914,312486.9,0.0,0.0,0,11,0.0,37.2,29591,60607-2021-40,POINT (-87.652727 41.876104)
60611,40,10/03/2021,10/09/2021,24,2716,74,8376,1799,81863,5548,252461,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-40,POINT (-87.620291 41.894734)
60666,40,10/03/2021,10/09/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-40,POINT (-87.896371 41.979511)
60615,40,10/03/2021,10/09/2021,24,2973,58,7153,2005,110271,4824,265310.5,0.0,0.0,0,44,0.0,105.9,41563,60615-2021-40,POINT (-87.602725 41.801993)
60619,42,10/17/2021,10/23/2021,45,5932,74,9683.6,3564,119950,5818,195811.2,0.0,0.1,0,155,0.0,253.0,61258,60619-2021-42,POINT (-87.60569 41.744737)
60621,40,10/03/2021,10/09/2021,16,2839,55,9775.5,1673,50750,5761,174746.9,0.0,0.1,0,101,0.0,347.8,29042,60621-2021-40,POINT (-87.638812 41.776931)
60649,23,05/31/2020,06/06/2020,22,821,48,1783.9,403,4881,876,10605.3,0.1,0.2,9,118,19.6,256.4,46024,60649-2020-23,POINT (-87.571522 41.762202)
60649,24,06/07/2020,06/13/2020,13,834,28,1812.1,644,5525,1399,12004.6,0.0,0.1,4,122,8.7,265.1,46024,60649-2020-24,POINT (-87.571522 41.762202)
60643,14,03/29/2020,04/04/2020,102,196,204,393,243,517,487,1036.7,0.4,0.3,3,3,6.0,6.0,49870,60643-2020-14,POINT (-87.662381 41.700445)
60649,25,06/14/2020,06/20/2020,16,850,35,1846.9,651,6176,1414,13419.1,0.0,0.1,1,123,2.2,267.3,46024,60649-2020-25,POINT (-87.571522 41.762202)
60666,51,12/13/2020,12/19/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-51,POINT (-87.896371 41.979511)
